AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
1,1,1,0,161,27,80,54,1153,109,96,8789,1300,8677,6441,997,984,13,0,6550,18140,55,1022,5473,210507,0,8,208770,35234,0,1,35011,105002,1,103508,70435,0,6,70418,33212,5,53063,12148,0,12148,40915,1,40914,11038,10749,11372,8348,31,31,22,5,10,0.67,13094,12707,13546,9763,2020.04.1
1,1,1,0,161,27,80,54,1157,111,86,8808,1304,8696,6081,958,955,3,0,6192,17489,55,959,5178,210910,0,8,209173,35321,0,1,35098,105245,1,103751,70508,0,6,70491,31817,5,53195,12179,0,12179,41016,1,41015,10427,10081,10764,7884,115,35,22,5,10,0.67,13119,12732,13572,9782,2020.04.2
1,1,1,0,161,27,80,54,1157,104,82,8808,1304,8696,6107,954,951,3,0,6211,17583,54,988,5169,210906,0,8,209169,35320,0,1,35097,105242,1,103748,70508,0,6,70491,32374,5,53193,12179,0,12179,41014,1,41013,10351,10079,10679,7876,31,31,22,5,10,0.67,13119,12732,13572,9782,2020.04.3
1,1,1,0,161,27,80,54,1157,112,113,8807,1304,8695,6615,1036,1023,13,0,6727,18583,52,1062,5613,210891,0,8,209154,35318,0,1,35095,105229,1,103735,70508,0,6,70491,33320,5,53188,12178,0,12178,41010,1,41009,11270,10974,11613,8548,31,31,22,5,10,0.67,13118,12731,13571,9781,2020.04.4
1,1,1,0,161,27,80,54,1157,113,76,8811,1304,8699,6070,948,945,3,0,6183,17576,53,949,5181,210940,0,8,209203,35329,0,1,35106,105264,1,103770,70511,0,6,70494,31673,5,53208,12182,0,12182,41026,1,41025,10415,10065,10770,7855,115,35,22,5,10,0.67,13125,12738,13578,9785,2020.04.5
1,1,1,0,161,27,80,53,1167,108,88,8902,1315,8787,6471,1004,990,14,0,6579,18742,56,1014,5509,212407,0,8,210670,35711,0,1,35488,106131,1,104637,70739,0,6,70722,32600,5,53763,12315,0,12315,41448,1,41447,11068,10707,11426,8350,115,35,22,5,10,0.67,13230,12846,13698,9863,2020.07.1
1,1,1,0,161,27,80,53,1167,104,84,8902,1315,8787,6168,984,970,14,0,6272,18026,53,1005,5214,212405,0,8,210668,35709,0,1,35486,106130,1,104636,70739,0,6,70722,31829,5,53761,12316,0,12316,41445,1,41444,10470,10194,10791,7989,31,31,22,5,10,0.67,13230,12846,13698,9863,2020.07.2
1,1,1,0,161,27,80,53,1167,108,86,8905,1315,8790,6465,1004,1001,3,0,6573,19073,54,1015,5504,212450,0,8,210713,35719,0,1,35496,106155,1,104661,70749,0,6,70732,33519,5,53778,12319,0,12319,41459,1,41458,11095,10727,11470,8296,115,35,22,5,10,0.67,13236,12852,13705,9868,2020.07.3
1,1,1,0,161,27,80,53,1167,108,89,8905,1315,8790,6527,1019,1005,14,0,6635,18999,54,1024,5557,212452,0,8,210715,35717,0,1,35494,106157,1,104663,70751,0,6,70734,33167,5,53777,12318,0,12318,41459,1,41458,11051,10758,11392,8360,31,31,22,5,10,0.67,13237,12853,13705,9868,2020.07.4
1,1,1,0,160,27,80,53,1194,113,76,9106,1345,8987,6264,979,976,3,0,6377,19429,53,1010,5314,216518,0,8,214766,36396,0,1,36173,108207,1,106698,72088,0,6,72071,34560,5,54793,12581,0,12581,42212,1,42211,10511,10257,10829,8029,31,31,22,5,10,0.67,13487,13095,13958,10077,2020.10.1
1,1,1,0,161,27,80,53,1194,116,84,9108,1345,8989,6410,991,988,3,0,6526,19931,55,1013,5458,216668,0,8,214916,36410,0,1,36187,108333,1,106824,72099,0,6,72082,35708,5,54814,12583,0,12583,42231,1,42230,10979,10635,11332,8259,115,35,22,5,10,0.67,13494,13102,13965,10079,2020.10.10
1,1,1,0,161,27,80,53,1194,114,83,9108,1345,8989,6203,963,960,3,0,6317,19425,54,980,5283,216674,0,8,214922,36412,0,1,36189,108337,1,106828,72099,0,6,72082,34442,5,54817,12583,0,12583,42234,1,42233,10450,10180,10764,7990,31,31,22,5,10,0.67,13495,13103,13966,10081,2020.10.11
1,1,1,0,161,27,80,53,1194,116,82,9108,1345,8989,6644,1006,1003,3,0,6760,20503,53,1019,5688,216674,0,8,214922,36412,0,1,36189,108337,1,106828,72099,0,6,72082,36035,5,54817,12583,0,12583,42234,1,42233,11268,10975,11608,8525,31,31,22,5,10,0.67,13495,13103,13966,10081,2020.10.12
1,1,1,0,161,27,80,53,1194,107,93,9108,1345,8989,6493,1007,993,14,0,6600,19980,52,1012,5536,216674,0,8,214922,36412,0,1,36189,108337,1,106828,72099,0,6,72082,34972,5,54817,12583,0,12583,42234,1,42233,10963,10664,11310,8355,31,31,22,5,10,0.67,13495,13103,13966,10081,2020.10.13
1,1,1,0,161,27,80,53,1194,107,82,9108,1345,8989,6220,974,971,3,0,6327,18958,55,993,5279,216674,0,8,214922,36412,0,1,36189,108337,1,106828,72099,0,6,72082,34464,5,54817,12583,0,12583,42234,1,42233,10482,10213,10809,8030,31,31,22,5,10,0.67,13495,13103,13966,10081,2020.10.14
1,1,1,0,160,27,80,53,1195,116,90,9108,1347,8988,6394,980,977,3,0,6510,19972,56,981,5473,216685,0,8,214933,36412,0,1,36189,108352,1,106843,72095,0,6,72078,35112,5,54817,12590,0,12590,42227,1,42226,10976,10611,11334,8272,115,35,22,5,10,0.67,13494,13102,13964,10084,2020.10.15
1,1,1,0,161,27,80,53,1194,112,86,9106,1345,8987,6209,957,954,3,0,6321,19066,53,969,5299,216605,0,8,214853,36396,0,1,36173,108294,1,106785,72088,0,6,72071,34424,5,54793,12581,0,12581,42212,1,42211,10476,10184,10796,8022,31,31,22,5,10,0.67,13487,13095,13958,10077,2020.10.2
1,1,1,0,161,27,80,53,1194,114,89,9106,1345,8987,6769,1032,1018,14,0,6883,20761,53,1036,5794,216606,0,8,214854,36396,0,1,36173,108295,1,106786,72088,0,6,72071,36527,5,54793,12581,0,12581,42212,1,42211,11625,11250,12015,8695,115,35,22,5,10,0.67,13487,13095,13958,10077,2020.10.3
1,1,1,0,161,27,80,53,1194,109,76,9106,1345,8987,6173,983,980,3,0,6282,18804,53,986,5243,216608,0,8,214856,36396,0,1,36173,108295,1,106786,72090,0,6,72073,34156,5,54793,12581,0,12581,42212,1,42211,10284,10025,10597,7893,31,31,22,5,10,0.67,13487,13095,13958,10077,2020.10.4
1,1,1,0,161,27,80,53,1194,109,86,9107,1345,8988,6433,1006,1003,3,0,6542,19691,53,1032,5457,216652,0,8,214900,36404,0,1,36181,108324,1,106815,72097,0,6,72080,35617,5,54808,12582,0,12582,42226,1,42225,10982,10629,11339,8264,115,35,22,5,10,0.67,13494,13102,13965,10078,2020.10.5
1,1,1,0,161,27,80,53,1194,107,84,9107,1345,8988,6219,974,971,3,0,6326,19015,54,1012,5260,216652,0,8,214900,36404,0,1,36181,108324,1,106815,72097,0,6,72080,35209,5,54808,12582,0,12582,42226,1,42225,10510,10240,10832,8001,31,31,22,5,10,0.67,13494,13102,13965,10078,2020.10.6
1,1,1,0,161,27,80,53,1194,112,98,9107,1345,8988,6672,1017,1001,16,0,6784,20221,55,1033,5696,216655,0,8,214903,36404,0,1,36181,108326,1,106817,72098,0,6,72081,36157,5,54803,12582,0,12582,42221,1,42220,11404,11027,11771,8576,115,35,22,5,10,0.67,13492,13100,13963,10078,2020.10.7
1,1,1,0,161,27,80,53,1194,109,82,9108,1345,8989,6387,1002,999,3,0,6496,19663,56,1023,5417,216668,0,8,214916,36410,0,1,36187,108333,1,106824,72099,0,6,72082,35075,5,54814,12583,0,12583,42231,1,42230,10886,10536,11241,8220,115,35,22,5,10,0.67,13494,13102,13965,10079,2020.10.8
1,1,1,0,161,27,80,53,1194,109,79,9108,1345,8989,6230,969,966,3,0,6339,19785,54,996,5289,216668,0,8,214916,36410,0,1,36187,108333,1,106824,72099,0,6,72082,34607,5,54814,12583,0,12583,42231,1,42230,10618,10270,10950,8013,115,35,22,5,10,0.67,13494,13102,13965,10079,2020.10.9
