AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
1,1,1,0,63,6,43,4,281,54,29,1955,744,1888,1269,720,21,88,611,1323,1635,25,319,979,47202,7175,1081,38741,4585,531,91,3960,32266,955,31224,3620,12,43,3565,3566,0,12231,4538,146,4392,7758,617,7141,2832,2818,3128,2157,16,16,9,3,5,0.11,2823,2809,3119,2148,v1.11.22
1,1,1,0,63,6,43,4,283,53,26,1966,746,1899,1264,716,21,88,607,1317,1623,26,317,974,47299,7175,1081,38838,4592,531,91,3967,32350,955,31308,3626,12,43,3571,3557,0,12269,4552,146,4406,7782,617,7165,2824,2810,3119,2150,16,16,9,3,5,0.11,2836,2822,3132,2159,v1.11.24
1,1,1,0,63,6,43,4,283,54,27,1966,746,1899,1229,709,21,79,609,1283,1595,26,303,954,47305,7175,1081,38844,4593,531,91,3968,32354,955,31312,3627,12,43,3572,3464,0,12272,4552,146,4406,7785,617,7168,2748,2734,3041,2094,16,16,9,3,5,0.11,2837,2823,3133,2159,v1.11.25
1,1,1,0,63,6,43,4,283,53,26,1968,748,1901,1266,716,21,88,607,1319,1625,28,317,974,47398,7183,1083,38927,4602,533,92,3974,32432,956,31389,3627,12,43,3572,3564,0,12293,4556,147,4409,7803,618,7185,2828,2813,3122,2152,16,16,9,3,5,0.11,2840,2825,3135,2161,v1.11.26
1,1,1,0,63,6,43,4,283,53,26,1968,748,1901,1266,716,21,88,607,1319,1625,28,317,974,47400,7183,1083,38929,4602,533,92,3974,32434,956,31391,3627,12,43,3572,3564,0,12293,4556,147,4409,7803,618,7185,2828,2813,3122,2152,16,16,9,3,5,0.11,2840,2825,3135,2161,v1.11.27
1,1,1,0,63,6,43,4,283,54,29,1968,748,1901,1276,720,21,88,611,1330,1642,28,319,983,47400,7183,1083,38929,4602,533,92,3974,32434,956,31391,3627,12,43,3572,3585,0,12293,4556,147,4409,7803,618,7185,2849,2834,3144,2170,16,16,9,3,5,0.11,2840,2825,3135,2161,v1.11.28
1,1,1,0,63,6,43,4,283,53,26,1968,748,1901,1266,716,21,88,607,1319,1625,28,317,974,47417,7183,1083,38946,4604,533,92,3976,32449,956,31406,3627,12,43,3572,3570,0,12302,4558,147,4411,7810,618,7192,2831,2815,3127,2152,16,16,9,3,5,0.11,2843,2827,3140,2161,v1.11.29
1,1,1,0,58,6,37,4,278,53,26,1923,729,1867,1249,711,21,88,602,1302,1608,25,319,958,42375,7144,1082,33942,4539,531,92,3913,27540,955,26498,3594,12,43,3539,3492,0,12107,4496,146,4350,7676,618,7058,2772,2759,3069,2109,16,16,9,3,5,0.13,2781,2768,3079,2115,v1.11.3
1,1,1,0,63,6,43,4,283,53,24,1968,748,1901,1221,705,21,79,605,1274,1580,28,301,945,47417,7183,1083,38946,4604,533,92,3976,32449,956,31406,3627,12,43,3572,3451,0,12302,4558,147,4411,7810,618,7192,2731,2715,3022,2078,16,16,9,3,5,0.11,2843,2827,3142,2161,v1.11.30
1,1,1,0,58,6,37,4,278,54,29,1923,729,1867,1257,715,21,88,606,1311,1623,25,321,965,42382,7144,1082,33949,4540,531,92,3914,27546,955,26504,3594,12,43,3539,3518,0,12110,4496,146,4350,7679,618,7061,2791,2778,3089,2124,16,16,9,3,5,0.13,2782,2769,3080,2115,v1.11.4
